Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
24.4994366667	0.800000000000	66.5321836452	0.0150303198424	38.7066038001	50.7308596740	1.80831097003	5.92733760957	12.1355768030	1023.75828534	-0.563425983990	1.03195775295e-05	0.104184474286	liquid
24.8095083333	0.800000000000	66.0667383302	0.0151362096158	42.4267836103	54.5357513029	1.96263805740	5.94580502120	12.4090177276	1011.89470575	-0.522440618891	1.00813805735e-05	0.103944884097	liquid
25.1195800000	0.800000000000	65.5877656085	0.0152467459552	46.2305319239	58.4279286881	2.11854454506	5.96419549582	12.6989119204	999.658974691	-0.479805545183	9.84819607261e-06	0.103686838152	liquid
25.4296516667	0.800000000000	65.0942483691	0.0153623403765	50.1229481952	62.4128204964	2.27620644697	5.98254370651	13.0074316409	987.024999780	-0.435315380654	9.61954929511e-06	0.103426836461	liquid
25.7397233333	0.800000000000	64.5850268891	0.0154834649479	54.1098205587	66.4965925171	2.43582218441	6.00089482838	13.3371753667	973.962819942	-0.388732560256	9.39496314796e-06	0.103133813695	liquid
26.0497950000	0.800000000000	64.0587699244	0.0156106650374	58.1977644256	70.6862964555	2.59761725775	6.01930704200	13.6912804875	960.437833434	-0.339780181103	9.17395261672e-06	0.102807866684	liquid
26.3598666667	0.800000000000	63.5139378096	0.0157445756709	62.3943987912	74.9900593279	2.76185019080	6.03785477304	14.0735747453	946.409816050	-0.288132736232	8.95601811388e-06	0.102448186877	liquid
26.6699383333	0.800000000000	62.9487347020	0.0158859428189	66.7085736433	79.4173278984	2.92882020297	6.05663297023	14.4887832513	931.831654824	-0.233403941866	8.74063729618e-06	0.102053389595	liquid
26.9800100000	0.800000000000	62.3610458038	0.0160356515371	71.1506678775	83.9791891072	3.09887727009	6.07576286601	14.9428169456	916.647689388	-0.175130490249	8.52725471801e-06	0.101621598615	liquid
27.2900816667	0.800000000000	61.7483533692	0.0161947638348	75.7329865097	88.6887975775	3.27243555542	6.09539989103	15.4431833099	900.791501567	-0.112749972536	8.31526838518e-06	0.101150434634	liquid
27.6001533333	0.800000000000	61.1076220536	0.0163645706770	80.4703009975	93.5619575391	3.44999170663	6.11574478354	15.9995856962	884.182911522	-0.0455702631612	8.10401178671e-06	0.100636947911	liquid
27.9102250000	0.800000000000	60.4351387597	0.0165466650780	85.3806013618	98.6179334242	3.63215036681	6.13705955974	16.6248229670	866.723802969	0.0272739398096	7.89272917362e-06	0.100077503623	liquid
28.2202966667	0.800000000000	59.7262828446	0.0167430476563	90.4861715372	103.880609662	3.81966071429	6.15969110516	17.3361850744	848.292167693	0.106884501583	7.68054046135e-06	0.0994676150735	liquid
28.5303683333	0.800000000000	58.9751858335	0.0169562840009	95.8151760872	109.380203288	4.01347048048	6.18410714959	18.1577035568	828.733344573	0.194695294762	7.46638962740e-06	0.0988017113149	liquid
28.8404400000	0.800000000000	58.1742081318	0.0171897483801	101.404091348	115.155890052	4.21480888017	6.21095324405	19.1239531823	807.846648167	0.292621483926	7.24896573334e-06	0.0980728191519	liquid
29.1505116667	0.800000000000	57.3130964606	0.0174480190699	107.301605354	121.260020610	4.42531992049	6.24114726040	20.2868486348	785.364022711	0.403304075663	7.02657614915e-06	0.0972721380628	liquid
29.4605833333	0.800000000000	56.3775471466	0.0177375577799	113.575242551	127.765288775	4.64728933763	6.27604540972	21.7286897232	760.913997495	0.530534275632	6.79693080823e-06	0.0963885099251	liquid
29.7706550000	0.800000000000	55.3465688284	0.0180679673766	120.323476896	134.777850797	4.88406047370	6.31775632176	23.5896045928	733.956256460	0.680046356845	6.55674670886e-06	0.0954079178589	liquid
29.9665785904	0.800000000000	54.6317811218	0.0183043638605	124.898117491	139.541608579	5.04354607192	6.34912068760	25.0915285909	715.269193562	0.789979949943	6.39737079316e-06	0.0947308575338	liquid
29.9665785904	0.800000000000	10.3738028053	0.0963966655979	364.465754336	441.583086814	15.1228241358	7.48701850183	30.1639985954	379.097132646	10.7526284897	1.71075277886e-06	0.0376650606526	vapor
30.0807266667	0.800000000000	10.2075591688	0.0979666131214	366.574375632	444.947666129	15.2348901767	7.42834369866	28.8216186847	381.736551529	10.6708639947	1.71300084342e-06	0.0373050628850	vapor
30.3907983333	0.800000000000	9.80845581682	0.101952847490	371.858933137	453.421211128	15.5151663548	7.29188613439	26.0020697419	388.384673801	10.4545652361	1.72056741639e-06	0.0365409573656	vapor
30.7008700000	0.800000000000	9.46727693363	0.105626993592	376.651302710	461.152897583	15.7683034948	7.18102152864	23.9684135786	394.438929321	10.2468444783	1.72965346491e-06	0.0359950323437	vapor
31.0109416667	0.800000000000	9.16858796782	0.109068048811	381.080545798	468.334984847	16.0010806062	7.08904136252	22.4219410988	400.041862210	10.0474999851	1.73976890081e-06	0.0355953230620	vapor
31.3210133333	0.800000000000	8.90257387128	0.112327065684	385.229498518	475.091151065	16.2178726335	7.01153919109	21.2010234877	405.287171562	9.85617167052	1.75061352571e-06	0.0352995606038	vapor
31.6310850000	0.800000000000	8.66256602229	0.115439235606	389.154887565	481.506276050	16.4216920178	6.94544311571	20.2097242622	410.240429925	9.67244775876	1.76199092791e-06	0.0350809128331	vapor
31.9411566667	0.800000000000	8.44380695589	0.118429993156	392.897450805	487.641445330	16.6147141597	6.88851797603	19.3871159614	414.949665983	9.49590823384	1.77376624284e-06	0.0349213560957	vapor
32.2512283333	0.800000000000	8.24277265511	0.121318401203	396.487528602	493.542249565	16.7985684730	6.83908437925	18.6924532472	419.451297976	9.32614359677	1.78584338524e-06	0.0348082499787	vapor
32.5613000000	0.800000000000	8.05677355011	0.124119164301	399.948377965	499.243709406	16.9745113205	6.79584872432	18.0973530619	423.773701726	9.16276300381	1.79815187724e-06	0.0347324221616	vapor
32.8713716667	0.800000000000	7.88370627593	0.126843893595	403.298247940	504.773362816	17.1435345613	6.75779467058	17.5813796617	427.939476840	9.00539751433	1.81063879516e-06	0.0346870301375	vapor
33.1814433333	0.800000000000	7.72189220631	0.129501937256	406.551738013	510.153287818	17.3064367517	6.72411078190	17.1294119567	431.966950683	8.85370097870	1.82326362207e-06	0.0346668508151	vapor
33.4915150000	0.800000000000	7.56996851304	0.132100945767	409.720720157	515.401476771	17.4638715764	6.69414055716	16.7300015555	435.871213099	8.70734975705	1.83599483546e-06	0.0346678190834	vapor
33.8015866667	0.800000000000	7.42681237091	0.134647268580	412.814984039	520.532798903	17.6163818040	6.66734689579	16.3743094931	439.664850017	8.56604185907	1.84880757479e-06	0.0346867179308	vapor
34.1116583333	0.800000000000	7.29148682558	0.137146239707	415.842700340	525.559692105	17.7644237172	6.64328619805	16.0553953591	443.358476950	8.42949580895	1.86168200532e-06	0.0347209643779	vapor
34.4217300000	0.800000000000	7.16320125050	0.139602387959	418.810760959	530.492671326	17.9083850840	6.62158908807	15.7677287991	446.961135514	8.29744939766	1.87460214439e-06	0.0347684579705	vapor
34.7318016667	0.800000000000	7.04128188700	0.142019594734	421.725033684	535.340709471	18.0485986337	6.60194580542	15.5068457109	450.480593720	8.16965841027	1.88755500307e-06	0.0348274712649	vapor
35.0418733333	0.800000000000	6.92514951320	0.144401214457	424.590556103	540.111527669	18.1853523361	6.58409496080	15.2691011534	453.923577159	8.04589537665	1.90052994747e-06	0.0348965691905	vapor
35.3519450000	0.800000000000	6.81430225444	0.146750167906	427.411685483	544.811819807	18.3188973597	6.56781476264	15.0514884383	457.295949557	7.92594837150	1.91351821650e-06	0.0349745486959	vapor
35.6620166667	0.800000000000	6.70830216888	0.149069015501	430.192216163	549.447428564	18.4494543158	6.55291608950	14.8515044727	460.602855597	7.80961987730	1.92651255274e-06	0.0350603929128	vapor
35.9720883333	0.800000000000	6.60676464887	0.151360015552	432.935472627	554.023485069	18.5772182165	6.53923696206	14.6670480324	463.848835185	7.69672571611	1.93950691647e-06	0.0351532358851	vapor
36.2821600000	0.800000000000	6.50934995329	0.153625171050	435.644384070	558.544520910	18.7023624552	6.52663809045	14.4963418816	467.037915804	7.58709405219	1.95249626180e-06	0.0352523351060	vapor
36.5922316667	0.800000000000	6.41575637331	0.155866267641	438.321544741	563.014558853	18.8250420319	6.51499925771	14.3378724238	470.173687839	7.48056446453	1.96547635964e-06	0.0353570499022	vapor
36.9023033333	0.800000000000	6.32571466514	0.158084904700	440.969263206	567.437186966	18.9453961920	6.50421636037	14.1903424196	473.259366538	7.37698708709	1.97844365644e-06	0.0354668242522	vapor
37.2123750000	0.800000000000	6.23898347631	0.160282520990	443.589602886	571.815619679	19.0635506015	6.49419897042	14.0526335699	476.297843347	7.27622181343	1.99139516064e-06	0.0355811730060	vapor
37.5224466667	0.800000000000	6.15534555852	0.162460415990	446.184415678	576.152748470	19.1796191545	6.48486831441	13.9237766309	479.291728760	7.17813756228	2.00432835060e-06	0.0356996707392	vapor
37.8325183333	0.800000000000	6.07460460925	0.164619767759	448.755370011	580.451184218	19.2937054846	6.47615558921	13.8029273421	482.243388294	7.08261160007	2.01724109958e-06	0.0358219426695	vapor
38.1425900000	0.800000000000	5.99658261990	0.166761647990	451.303974429	584.713292821	19.4059042380	6.46800055117	13.6893468836	485.154972887	6.98952891666	2.03013161404e-06	0.0359476571998	vapor
38.4526616667	0.800000000000	5.92111763545	0.168887034774	453.831597514	588.941225334	19.5163021514	6.46035032886	13.5823858969	488.028444707	6.89878165040	2.04299838281e-06	0.0360765197564	vapor
